row_num,row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,podtsl_code,region,product_id,category,sub_category,product_name,sales
1,3019,US-2017-160528,2017-08-23,2017-08-30,Standard Class,MH-18115,Mick Hernandez,Home Office,united states,pharr,texas,78577,Central,TEC-AC-10002842,Technology,Accessories,wd my passport ultra 2tb portable external hard drive,666.4
1,4101,US-2018-102288,2018-06-19,2018-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,united states,houston,texas,77095,Central,OFF-AP-10004655,Office Supplies,Appliances,"holmes visible mist ultrasonic humidifier with 2.3-gallon output per day, replacement filter",2.264
1,77,US-2018-118038,2018-12-09,2018-12-11,First Class,KB-16600,Ken Brennan,Corporate,united states,houston,texas,77041,Central,FUR-FU-10000260,Furniture,Furnishings,"6"" cubicle wall clock, black",9.708
1,679,US-2018-119438,2018-03-18,2018-03-23,Standard Class,CD-11980,Carol Darley,Consumer,united states,tyler,texas,75701,Central,FUR-FU-10003553,Furniture,Furnishings,"howard miller 13-1/2"" diameter rosebrook wall clock",82.524
1,5262,CA-2015-105165,2015-09-07,2015-09-10,First Class,SZ-20035,Sam Zeldin,Home Office,united states,houston,texas,77036,Central,OFF-BI-10000050,Office Supplies,Binders,"angle-d binders with locking rings, label holders",2.92
1,1548,CA-2016-111395,2016-11-23,2016-11-27,Standard Class,VB-21745,Victoria Brennan,Corporate,united states,san antonio,texas,78207,Central,OFF-BI-10002867,Office Supplies,Binders,gbc recycled regency composition covers,23.912
1,9108,CA-2016-132941,2016-05-25,2016-05-28,First Class,MM-18280,Muhammed MacIntyre,Corporate,united states,haltom city,texas,76117,Central,OFF-SU-10002557,Office Supplies,Supplies,fiskars spring-action scissors,22.368
1,7850,CA-2017-104311,2017-05-02,2017-05-06,Standard Class,AS-10090,Adam Shillingsburg,Consumer,united states,irving,texas,75061,Central,OFF-ST-10002957,Office Supplies,Storage,sterilite show offs storage containers,12.672
1,1946,CA-2017-108581,2017-06-20,2017-06-26,Standard Class,EA-14035,Erin Ashbrook,Corporate,united states,carrollton,texas,75007,Central,OFF-PA-10000809,Office Supplies,Paper,xerox 206,10.368
1,5604,CA-2017-117919,2017-08-27,2017-08-29,Second Class,TB-21355,Todd Boyes,Corporate,united states,houston,texas,77041,Central,OFF-PA-10004353,Office Supplies,Paper,southworth 25% cotton premium laser paper and envelopes,79.92
1,7697,CA-2018-107958,2018-07-02,2018-07-05,First Class,AH-10120,Adrian Hane,Home Office,united states,houston,texas,77036,Central,OFF-BI-10001787,Office Supplies,Binders,wilson jones four-pocket poly binders,5.232
1,3099,CA-2018-135692,2018-04-27,2018-05-01,Standard Class,CV-12805,Cynthia Voltz,Corporate,united states,fort worth,texas,76106,Central,FUR-BO-10002268,Furniture,Bookcases,sauder barrister bookcases,220.2656
1,8115,CA-2018-144820,2018-10-03,2018-10-07,Second Class,LW-16825,Laurel Workman,Corporate,united states,pasadena,texas,77506,Central,OFF-AR-10004817,Office Supplies,Art,colorific watercolor pencils,20.64
1,8916,US-2017-144057,2017-05-09,2017-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,united states,austin,texas,78745,Central,OFF-BI-10002852,Office Supplies,Binders,ibico standard transparent covers,13.184
1,4107,US-2017-148334,2017-08-22,2017-08-26,Standard Class,DD-13570,Dorothy Dickinson,Consumer,united states,houston,texas,77041,Central,OFF-BI-10003676,Office Supplies,Binders,"gbc standard recycled report covers, clear plastic sheets",4.312
1,2434,US-2018-112613,2018-05-28,2018-06-01,Standard Class,JH-15910,Jonathan Howell,Consumer,united states,houston,texas,77070,Central,TEC-PH-10001536,Technology,Phones,spigen samsung galaxy s5 case wallet,54.368
1,9780,CA-2015-169019,2015-07-26,2015-07-30,Standard Class,LF-17185,Luke Foster,Consumer,united states,san antonio,texas,78207,Central,OFF-AP-10003281,Office Supplies,Appliances,acco 6 outlet guardian standard surge suppressor,4.836
1,663,CA-2016-146563,2016-08-24,2016-08-28,Standard Class,CB-12025,Cassandra Brandow,Consumer,united states,arlington,texas,76017,Central,OFF-BI-10003981,Office Supplies,Binders,"avery durable plastic 1"" binders",2.724
1,4490,CA-2016-162621,2016-09-05,2016-09-11,Standard Class,CA-12055,Cathy Armstrong,Home Office,united states,houston,texas,77036,Central,OFF-BI-10003708,Office Supplies,Binders,"acco four pocket poly ring binder with label holder, smoke, 1""",4.47
1,6370,CA-2017-103919,2017-10-03,2017-10-07,Standard Class,TP-21565,Tracy Poddar,Corporate,united states,grand prairie,texas,75051,Central,FUR-FU-10001756,Furniture,Furnishings,"eldon expressions desk accessory, wood photo frame, mahogany",38.08
1,3062,CA-2018-127621,2018-03-03,2018-03-07,Standard Class,RE-19450,Richard Eichhorn,Consumer,united states,dallas,texas,75081,Central,OFF-PA-10001307,Office Supplies,Paper,"important message pads, 50 4-1/4 x 5-1/2 forms per pad",26.88
1,6409,CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710,Greg Tran,Consumer,united states,houston,texas,77041,Central,OFF-AR-10001446,Office Supplies,Art,newell 309,46.2
1,2828,US-2015-112914,2015-09-25,2015-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,united states,houston,texas,77041,Central,OFF-EN-10001509,Office Supplies,Envelopes,poly string tie envelopes,3.264
1,1996,US-2018-147221,2018-12-02,2018-12-04,Second Class,JS-16030,Joy Smith,Consumer,united states,houston,texas,77036,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 cubic foot counter height office refrigerator,294.62
1,3309,CA-2015-104738,2015-12-30,2016-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,united states,laredo,texas,78041,Central,TEC-AC-10003628,Technology,Accessories,logitech 910-002974 m325 wireless mouse for web scrolling,47.984
1,8495,CA-2016-109190,2016-10-23,2016-10-28,Standard Class,CC-12685,Craig Carroll,Consumer,united states,lubbock,texas,79424,Central,OFF-BI-10000977,Office Supplies,Binders,ibico plastic spiral binding combs,6.08
1,4070,CA-2017-145303,2017-08-28,2017-08-31,First Class,TP-21415,Tom Prescott,Consumer,united states,dallas,texas,75081,Central,OFF-BI-10000050,Office Supplies,Binders,"angle-d binders with locking rings, label holders",13.14
1,9601,CA-2018-107797,2018-05-08,2018-05-11,Second Class,EB-13705,Ed Braxton,Corporate,united states,mansfield,texas,76063,Central,OFF-PA-10003848,Office Supplies,Paper,xerox 1997,41.472
1,8875,CA-2018-142489,2018-11-14,2018-11-16,Second Class,TC-21295,Toby Carlisle,Consumer,united states,houston,texas,77095,Central,OFF-BI-10003684,Office Supplies,Binders,wilson jones legal size ring binders,21.99
1,8977,CA-2018-156622,2018-11-23,2018-11-26,First Class,JP-15460,Jennifer Patt,Corporate,united states,dallas,texas,75220,Central,FUR-TA-10003008,Furniture,Tables,"lesro round back collection coffee table, end table",127.785
1,3193,CA-2018-158953,2018-06-04,2018-06-08,Standard Class,ML-18040,Michelle Lonsdale,Corporate,united states,missouri city,texas,77489,Central,OFF-BI-10002557,Office Supplies,Binders,presstex flexible ring binders,6.37
1,3404,CA-2018-168739,2018-05-29,2018-06-05,Standard Class,HZ-14950,Henia Zydlo,Consumer,united states,houston,texas,77095,Central,FUR-FU-10003919,Furniture,Furnishings,eldon executive woodline ii cherry finish desk accessories,65.424
1,5554,US-2015-159618,2015-11-12,2015-11-16,Standard Class,DB-12970,Darren Budd,Corporate,united states,houston,texas,77036,Central,OFF-PA-10004100,Office Supplies,Paper,xerox 216,36.288
1,9301,US-2016-163433,2016-04-18,2016-04-22,Second Class,MP-17965,Michael Paige,Corporate,united states,mcallen,texas,78501,Central,FUR-CH-10000225,Furniture,Chairs,"global geo office task chair, gray",56.686
1,9322,US-2017-111563,2017-11-04,2017-11-08,Standard Class,SM-20005,Sally Matthias,Consumer,united states,houston,texas,77041,Central,FUR-FU-10002445,Furniture,Furnishings,"dax two-tone rosewood/black document frame, desktop, 5 x 7",11.376
1,4102,US-2018-102288,2018-06-19,2018-06-23,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,united states,houston,texas,77095,Central,OFF-AP-10002906,Office Supplies,Appliances,hoover replacement belt for commercial guardsman heavy-duty upright vacuum,0.444
1,7495,US-2018-160836,2018-09-11,2018-09-16,Standard Class,CC-12475,Cindy Chapman,Consumer,united states,houston,texas,77070,Central,OFF-AP-10001626,Office Supplies,Appliances,"commercial windtunnel clean air upright vacuum, replacement belts, filtration bags",1.556
1,1334,CA-2015-122567,2015-02-16,2015-02-21,Standard Class,MN-17935,Michael Nguyen,Consumer,united states,dallas,texas,75220,Central,OFF-AP-10001303,Office Supplies,Appliances,"holmes cool mist humidifier for the whole house with 8-gallon output per day, extended life filter",7.96
1,2609,CA-2015-127446,2015-11-25,2015-11-30,Standard Class,MC-17590,Matt Collister,Corporate,united states,arlington,texas,76017,Central,OFF-LA-10001317,Office Supplies,Labels,avery 520,2.52
1,3076,CA-2015-143903,2015-07-20,2015-07-24,Standard Class,KM-16375,Katherine Murray,Home Office,united states,dallas,texas,75217,Central,OFF-ST-10003306,Office Supplies,Storage,letter size cart,342.864
1,3511,CA-2015-166863,2015-06-20,2015-06-24,Standard Class,SC-20020,Sam Craven,Consumer,united states,plano,texas,75023,Central,TEC-MA-10001972,Technology,Machines,okidata c331dn printer,418.8
1,8765,CA-2016-107083,2016-11-21,2016-11-27,Standard Class,BB-11545,Brenda Bowman,Corporate,united states,fort worth,texas,76106,Central,OFF-AR-10002257,Office Supplies,Art,"eldon spacemaker box, quick-snap lid, clear",5.344
1,1438,CA-2016-139731,2016-10-15,2016-10-15,Same Day,JE-15745,Joel Eaton,Consumer,united states,amarillo,texas,79109,Central,TEC-AC-10004975,Technology,Accessories,plantronics audio 995 wireless stereo headset,263.88
1,6952,CA-2016-161767,2016-11-20,2016-11-24,Standard Class,GK-14620,Grace Kelly,Corporate,united states,dallas,texas,75217,Central,TEC-MA-10002790,Technology,Machines,neatdesk desktop scanner & digital filing system,479.988
1,3085,CA-2018-118773,2018-02-09,2018-02-14,Standard Class,TP-21415,Tom Prescott,Consumer,united states,houston,texas,77070,Central,OFF-BI-10004584,Office Supplies,Binders,gbc proclick 150 presentation binding system,252.784
1,4917,CA-2018-163125,2018-10-09,2018-10-11,Second Class,MB-17305,Maria Bertelson,Consumer,united states,league city,texas,77573,Central,OFF-AR-10004344,Office Supplies,Art,bulldog vacuum base pencil sharpener,67.144
1,3135,CA-2018-164168,2018-11-12,2018-11-18,Standard Class,LS-16975,Lindsay Shagiari,Home Office,united states,dallas,texas,75081,Central,OFF-BI-10000666,Office Supplies,Binders,surelock post binders,30.56
1,8435,US-2015-127635,2015-09-14,2015-09-18,Second Class,SC-20260,Scott Cohen,Corporate,united states,corpus christi,texas,78415,Central,FUR-FU-10000550,Furniture,Furnishings,stacking trays by oic,9.96
1,1357,US-2015-160444,2015-07-05,2015-07-05,Same Day,DC-12850,Dan Campbell,Consumer,united states,houston,texas,77036,Central,OFF-ST-10000563,Office Supplies,Storage,fellowes bankers box stor/drawer steel plus,281.424
1,677,US-2018-119438,2018-03-18,2018-03-23,Standard Class,CD-11980,Carol Darley,Consumer,united states,tyler,texas,75701,Central,OFF-AP-10000804,Office Supplies,Appliances,hoover portapower portable vacuum,2.688
1,6447,US-2018-119816,2018-03-04,2018-03-06,Second Class,TT-21460,Tonja Turnell,Home Office,united states,houston,texas,77095,Central,FUR-FU-10004848,Furniture,Furnishings,"howard miller 13-3/4"" diameter brushed chrome round wall clock",103.5
1,7297,CA-2015-111899,2015-05-04,2015-05-05,First Class,NC-18340,Nat Carroll,Consumer,united states,houston,texas,77036,Central,OFF-FA-10000840,Office Supplies,Fasteners,oic thumb-tacks,5.472
1,8221,CA-2015-120775,2015-10-03,2015-10-07,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,united states,dallas,texas,75217,Central,OFF-BI-10002609,Office Supplies,Binders,avery hidden tab dividers for binding systems,1.788
1,2613,CA-2015-127446,2015-11-25,2015-11-30,Standard Class,MC-17590,Matt Collister,Corporate,united states,arlington,texas,76017,Central,FUR-FU-10000221,Furniture,Furnishings,"master caster door stop, brown",6.096
1,5078,CA-2015-134572,2015-04-20,2015-04-22,Second Class,SV-20365,Seth Vernon,Consumer,united states,houston,texas,77070,Central,FUR-TA-10004442,Furniture,Tables,riverside furniture stanwyck manor table series,401.59
1,5858,CA-2016-112214,2016-08-05,2016-08-11,Standard Class,AH-10690,Anna Häberlin,Corporate,united states,dallas,texas,75220,Central,FUR-FU-10002364,Furniture,Furnishings,"eldon expressions wood desk accessories, oak",14.76
1,6256,CA-2018-139444,2018-09-09,2018-09-15,Standard Class,GK-14620,Grace Kelly,Corporate,united states,plano,texas,75023,Central,OFF-LA-10000134,Office Supplies,Labels,avery 511,9.856
1,837,US-2015-115987,2015-09-08,2015-09-13,Second Class,LH-17020,Lisa Hazard,Consumer,united states,tyler,texas,75701,Central,OFF-BI-10001071,Office Supplies,Binders,gbc proclick punch binding system,51.184
1,1108,US-2017-110156,2017-11-19,2017-11-24,Standard Class,EH-13945,Eric Hoffmann,Consumer,united states,houston,texas,77041,Central,OFF-BI-10003676,Office Supplies,Binders,"gbc standard recycled report covers, clear plastic sheets",10.78
1,2404,US-2017-110170,2017-09-27,2017-10-03,Standard Class,HM-14860,Harry Marie,Corporate,united states,huntsville,texas,77340,Central,FUR-BO-10000780,Furniture,Bookcases,o'sullivan plantations 2-door library in landvery oak,956.6648
1,7547,CA-2015-103492,2015-10-10,2015-10-15,Standard Class,CM-12715,Craig Molinari,Corporate,united states,huntsville,texas,77340,Central,TEC-PH-10004667,Technology,Phones,cisco 8x8 inc. 6753i ip business phone system,755.944
1,6874,CA-2015-124394,2015-10-17,2015-10-22,Second Class,TB-21520,Tracy Blumstein,Consumer,united states,beaumont,texas,77705,Central,OFF-BI-10003676,Office Supplies,Binders,"gbc standard recycled report covers, clear plastic sheets",10.78
1,9577,CA-2016-143147,2016-05-26,2016-05-28,Second Class,PS-18760,Pamela Stobb,Consumer,united states,san antonio,texas,78207,Central,TEC-MA-10004679,Technology,Machines,startech.com 10/100 vdsl2 ethernet extender kit,399.54
1,7072,CA-2017-112256,2017-07-23,2017-07-28,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,united states,mcallen,texas,78501,Central,OFF-AR-10001216,Office Supplies,Art,newell 339,4.448
1,4072,CA-2017-145303,2017-08-28,2017-08-31,First Class,TP-21415,Tom Prescott,Consumer,united states,dallas,texas,75081,Central,FUR-BO-10003159,Furniture,Bookcases,"sauder camden county collection libraries, planked cherry finish",156.3728
1,919,CA-2017-165218,2017-03-05,2017-03-11,Standard Class,RW-19630,Rob Williams,Corporate,united states,dallas,texas,75220,Central,OFF-EN-10000056,Office Supplies,Envelopes,cameo buff policy envelopes,149.352
1,439,CA-2018-130043,2018-09-15,2018-09-19,Standard Class,BB-11545,Brenda Bowman,Corporate,united states,houston,texas,77070,Central,OFF-PA-10002230,Office Supplies,Paper,xerox 1897,31.872
1,1498,CA-2018-152485,2018-09-04,2018-09-08,Standard Class,JD-15790,John Dryer,Consumer,united states,coppell,texas,75019,Central,OFF-AR-10001940,Office Supplies,Art,"sanford colorific eraseable coloring pencils, 12 count",13.12
1,5492,CA-2018-164098,2018-01-26,2018-01-27,First Class,CG-12520,Claire Gute,Consumer,united states,houston,texas,77070,Central,OFF-ST-10000615,Office Supplies,Storage,"simplifile personal file, black granite, 15w x 6-15/16d x 11-1/4h",18.16
1,916,US-2015-141215,2015-06-15,2015-06-21,Standard Class,KL-16555,Kelly Lampkin,Corporate,united states,san antonio,texas,78207,Central,FUR-TA-10001520,Furniture,Tables,"lesro sheffield collection coffee table, end table, center table, corner table",99.918
1,8606,US-2017-116365,2017-01-03,2017-01-08,Standard Class,CA-12310,Christine Abelman,Corporate,united states,san antonio,texas,78207,Central,TEC-PH-10002890,Technology,Phones,at&t 17929 lendline telephone,180.96
1,76,US-2018-118038,2018-12-09,2018-12-11,First Class,KB-16600,Ken Brennan,Corporate,united states,houston,texas,77041,Central,OFF-BI-10004182,Office Supplies,Binders,economy binders,1.248
1,5953,US-2018-141698,2018-04-15,2018-04-21,Standard Class,SD-20485,Shirley Daniels,Home Office,united states,houston,texas,77041,Central,OFF-PA-10001826,Office Supplies,Paper,xerox 207,20.736
1,3938,CA-2016-118955,2016-06-16,2016-06-20,Standard Class,LS-17230,Lycoris Saunders,Consumer,united states,grand prairie,texas,75051,Central,OFF-PA-10004156,Office Supplies,Paper,xerox 188,27.216
1,6666,CA-2017-115483,2017-07-14,2017-07-18,Second Class,JS-15880,John Stevenson,Consumer,united states,irving,texas,75061,Central,OFF-PA-10001497,Office Supplies,Paper,xerox 1914,219.84
1,8718,CA-2017-120824,2017-06-12,2017-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,united states,houston,texas,77070,Central,FUR-FU-10001424,Furniture,Furnishings,dax clear box frame,6.984
1,7102,CA-2017-144337,2017-08-01,2017-08-05,Second Class,SG-20890,Susan Gilcrest,Corporate,united states,amarillo,texas,79109,Central,OFF-PA-10000249,Office Supplies,Paper,easy-staple paper,19.648
1,2166,CA-2017-154018,2017-10-13,2017-10-19,Standard Class,HA-14920,Helen Andreada,Consumer,united states,laredo,texas,78041,Central,FUR-FU-10003394,Furniture,Furnishings,"tenex ""the solids"" textured chair mats",139.92
1,5362,CA-2018-100951,2018-06-09,2018-06-10,First Class,NC-18625,Noah Childs,Corporate,united states,dallas,texas,75217,Central,OFF-ST-10001496,Office Supplies,Storage,standard rollaway file with lock,720.76
1,4148,CA-2018-106068,2018-10-23,2018-10-28,Standard Class,RB-19330,Randy Bradley,Consumer,united states,austin,texas,78745,Central,OFF-BI-10000962,Office Supplies,Binders,"acco flexible accohide square ring data binder, dark blue, 11 1/2"" x 14"" 7/8""",9.762
1,8436,US-2015-127635,2015-09-14,2015-09-18,Second Class,SC-20260,Scott Cohen,Corporate,united states,corpus christi,texas,78415,Central,OFF-BI-10001721,Office Supplies,Binders,trimflex flexible post binders,8.552
1,1734,US-2017-131149,2017-07-10,2017-07-14,Standard Class,LH-17155,Logan Haushalter,Consumer,united states,dallas,texas,75081,Central,OFF-AR-10002135,Office Supplies,Art,boston heavy-duty trimline electric pencil sharpeners,154.24
1,8917,US-2017-144057,2017-05-09,2017-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,united states,austin,texas,78745,Central,OFF-AP-10000390,Office Supplies,Appliances,euro pro shark stick mini vacuum,48.784
1,3308,CA-2015-104738,2015-12-30,2016-01-01,Second Class,SP-20620,Stefania Perrino,Corporate,united states,laredo,texas,78041,Central,OFF-BI-10002160,Office Supplies,Binders,acco hanging data binders,2.286
1,5292,CA-2015-146283,2015-09-08,2015-09-15,Standard Class,KT-16465,Kean Takahito,Consumer,united states,houston,texas,77036,Central,OFF-PA-10000482,Office Supplies,Paper,"snap-a-way black print carbonless ruled speed letter, triplicate",182.112
1,2175,CA-2016-132507,2016-07-30,2016-08-03,Second Class,CC-12610,Corey Catlett,Corporate,united states,houston,texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,eldon profile file 'n store portable file tub letter/legal size black,61.792
1,8127,CA-2016-137064,2016-02-06,2016-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,united states,houston,texas,77070,Central,TEC-AC-10003499,Technology,Accessories,memorex mini travel drive 8 gb usb 2.0 flash drive,18.528
1,8213,CA-2017-116337,2017-11-07,2017-11-12,Standard Class,MC-17845,Michael Chen,Consumer,united states,dallas,texas,75220,Central,OFF-ST-10001272,Office Supplies,Storage,"mini 13-1/2 capacity data binder rack, pearl",314.088
1,2495,CA-2017-146206,2017-09-10,2017-09-14,Second Class,KT-16480,Kean Thornton,Consumer,united states,houston,texas,77095,Central,TEC-PH-10000895,Technology,Phones,polycom vvx 310 voip phone,719.96
1,3930,CA-2017-162082,2017-03-14,2017-03-17,First Class,JS-15880,John Stevenson,Consumer,united states,harlingen,texas,78550,Central,OFF-PA-10001934,Office Supplies,Paper,xerox 1993,5.184
1,7608,CA-2018-121195,2018-12-24,2018-12-27,First Class,NS-18505,Neola Schneider,Consumer,united states,dallas,texas,75220,Central,OFF-ST-10000585,Office Supplies,Storage,economy rollaway files,264.32
1,8998,CA-2018-122763,2018-03-20,2018-03-20,Same Day,HG-14845,Harry Greene,Consumer,united states,houston,texas,77041,Central,OFF-PA-10000474,Office Supplies,Paper,easy-staple paper,56.704
1,2826,US-2015-112914,2015-09-25,2015-09-30,Standard Class,MT-18070,Michelle Tran,Home Office,united states,houston,texas,77041,Central,FUR-BO-10003272,Furniture,Bookcases,o'sullivan living dimensions 5-shelf bookcases,300.5328
1,79,US-2015-147606,2015-11-26,2015-12-01,Second Class,JE-15745,Joel Eaton,Consumer,united states,houston,texas,77070,Central,FUR-FU-10003194,Furniture,Furnishings,"eldon expressions desk accessory, wood pencil holder, oak",19.3
1,282,US-2016-161991,2016-09-26,2016-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,united states,houston,texas,77070,Central,TEC-PH-10001760,Technology,Phones,bose soundlink bluetooth speaker,1114.4
1,171,CA-2015-139892,2015-09-08,2015-09-12,Standard Class,BM-11140,Becky Martin,Consumer,united states,san antonio,texas,78207,Central,TEC-PH-10003931,Technology,Phones,jbl micro wireless portable bluetooth speaker,143.976
1,8310,CA-2015-168312,2015-03-01,2015-03-07,Standard Class,GW-14605,Giulietta Weimer,Consumer,united states,houston,texas,77036,Central,OFF-ST-10003692,Office Supplies,Storage,recycled steel personal file for hanging file folders,137.352
1,3939,CA-2016-118955,2016-06-16,2016-06-20,Standard Class,LS-17230,Lycoris Saunders,Consumer,united states,grand prairie,texas,75051,Central,FUR-CH-10001708,Furniture,Chairs,office star - contemporary swivel chair with padded adjustable arms and flex back,197.372
1,8126,CA-2016-137064,2016-02-06,2016-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,united states,houston,texas,77070,Central,OFF-BI-10002049,Office Supplies,Binders,unikeep view case binders,2.934
1,9103,CA-2016-163181,2016-11-07,2016-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,united states,houston,texas,77041,Central,OFF-ST-10001713,Office Supplies,Storage,"gould plastics 9-pocket panel bin, 18-3/8w x 5-1/4d x 20-1/2h, black",84.784
1,8567,CA-2017-134110,2017-11-17,2017-11-18,First Class,BG-11035,Barry Gonzalez,Consumer,united states,the colony,texas,75056,Central,OFF-PA-10000697,Office Supplies,Paper,"tops voice message log book, flash format",15.232
1,897,CA-2017-140634,2017-10-03,2017-10-06,Second Class,HL-15040,Hunter Lopez,Consumer,united states,houston,texas,77095,Central,OFF-EN-10001099,Office Supplies,Envelopes,staple envelope,15.648
1,5175,CA-2018-106432,2018-10-19,2018-10-24,Standard Class,CA-12265,Christina Anderson,Consumer,united states,waco,texas,76706,Central,OFF-BI-10002799,Office Supplies,Binders,"slimview poly binder, 3/8""",2.072
1,4029,CA-2018-139311,2018-08-11,2018-08-13,First Class,SF-20965,Sylvia Foulston,Corporate,united states,bedford,texas,76021,Central,OFF-BI-10004209,Office Supplies,Binders,"fellowes twister kit, gray/clear, 3/pkg",12.864
1,8919,US-2017-144057,2017-05-09,2017-05-13,Standard Class,CV-12805,Cynthia Voltz,Corporate,united states,austin,texas,78745,Central,OFF-BI-10002353,Office Supplies,Binders,gbc velobind cover sets,18.528
1,4713,CA-2015-108273,2015-12-16,2015-12-21,Standard Class,EJ-13720,Ed Jacobs,Consumer,united states,huntsville,texas,77340,Central,OFF-PA-10000029,Office Supplies,Paper,xerox 224,36.288
1,7632,CA-2015-162089,2015-03-30,2015-04-01,First Class,MP-17470,Mark Packer,Home Office,united states,brownsville,texas,78521,Central,FUR-CH-10002304,Furniture,Chairs,"global stack chair without arms, black",127.302
1,6072,CA-2016-120901,2016-12-31,2017-01-04,Standard Class,BG-11035,Barry Gonzalez,Consumer,united states,austin,texas,78745,Central,OFF-ST-10000025,Office Supplies,Storage,fellowes stor/drawer steel plus storage drawers,152.688
1,6124,CA-2016-142139,2016-08-31,2016-09-05,Standard Class,SD-20485,Shirley Daniels,Home Office,united states,bedford,texas,76021,Central,OFF-PA-10003883,Office Supplies,Paper,"message book, phone, wirebound standard line memo, 2 3/4"" x 5""",20.96
1,8679,CA-2017-112739,2017-09-02,2017-09-07,Second Class,RD-19810,Ross DeVincentis,Home Office,united states,houston,texas,77070,Central,OFF-BI-10001132,Office Supplies,Binders,"acco presstex data binder with storage hooks, dark blue, 9 1/2"" x 11""",8.608
1,2573,CA-2017-155845,2017-08-12,2017-08-15,Second Class,CM-12235,Chris McAfee,Consumer,united states,carrollton,texas,75007,Central,TEC-AC-10004145,Technology,Accessories,logitech dinovo edge keyboard,1399.944
1,3898,CA-2018-134285,2018-12-07,2018-12-12,Standard Class,DS-13180,David Smith,Corporate,united states,san antonio,texas,78207,Central,OFF-PA-10000304,Office Supplies,Paper,xerox 1995,15.552
1,3379,CA-2018-142867,2018-03-17,2018-03-21,Standard Class,PO-19180,Philisse Overcash,Home Office,united states,houston,texas,77095,Central,OFF-BI-10003166,Office Supplies,Binders,gbc plasticlear binding covers,13.776
1,9482,CA-2018-150504,2018-11-06,2018-11-12,Standard Class,HG-14845,Harry Greene,Consumer,united states,dallas,texas,75220,Central,OFF-ST-10000615,Office Supplies,Storage,"simplifile personal file, black granite, 15w x 6-15/16d x 11-1/4h",18.16
1,281,US-2016-161991,2016-09-26,2016-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,united states,houston,texas,77070,Central,OFF-BI-10004967,Office Supplies,Binders,round ring binders,2.08
1,8621,US-2018-119319,2018-11-06,2018-11-09,Second Class,LC-17050,Liz Carlisle,Consumer,united states,dallas,texas,75217,Central,FUR-FU-10003878,Furniture,Furnishings,"linden 10"" round wall clock, black",30.56
1,8033,CA-2016-119690,2016-06-25,2016-06-28,First Class,MV-17485,Mark Van Huff,Consumer,united states,houston,texas,77041,Central,OFF-PA-10001019,Office Supplies,Paper,xerox 1884,47.952
1,1276,CA-2017-119186,2017-05-26,2017-05-26,Same Day,MS-17710,Maurice Satty,Consumer,united states,fort worth,texas,76106,Central,OFF-PA-10004040,Office Supplies,Paper,universal premium white copier/laser paper (20lb. and 87 bright),14.352
1,4071,CA-2017-145303,2017-08-28,2017-08-31,First Class,TP-21415,Tom Prescott,Consumer,united states,dallas,texas,75081,Central,OFF-BI-10002414,Office Supplies,Binders,gbc proclick spines for 32-hole punch,10.024
1,4005,CA-2017-145730,2017-03-03,2017-03-08,Standard Class,CC-12220,Chris Cortes,Consumer,united states,san antonio,texas,78207,Central,OFF-EN-10000483,Office Supplies,Envelopes,"white envelopes, white envelopes with clear poly window",36.6
1,8959,CA-2018-150266,2018-11-25,2018-11-30,Standard Class,RO-19780,Rose O'Brian,Consumer,united states,houston,texas,77070,Central,TEC-PH-10003437,Technology,Phones,blue parrot b250xt professional grade wireless bluetooth headset with,299.96
1,6410,CA-2018-161774,2018-05-14,2018-05-15,First Class,GT-14710,Greg Tran,Consumer,united states,houston,texas,77041,Central,OFF-PA-10000300,Office Supplies,Paper,xerox 1936,47.952
1,2788,US-2015-117744,2015-12-02,2015-12-06,Standard Class,MD-17860,Michael Dominguez,Corporate,united states,corpus christi,texas,78415,Central,FUR-FU-10001588,Furniture,Furnishings,"deflect-o supertray unbreakable stackable tray, letter, black",58.36
1,6654,US-2018-124779,2018-09-08,2018-09-11,First Class,BF-11020,Barry Französisch,Corporate,united states,arlington,texas,76017,Central,FUR-CH-10003535,Furniture,Chairs,"global armless task chair, royal blue",213.43
1,7981,CA-2015-103800,2015-01-03,2015-01-07,Standard Class,DP-13000,Darren Powers,Consumer,united states,houston,texas,77095,Central,OFF-PA-10000174,Office Supplies,Paper,"message book, wirebound, four 5 1/2"" x 4"" forms/pg., 200 dupl. sets/book",16.448
